retailer,country,query,name,brand,price,currency,price_eur,pack_size_raw,grams,eur_per_kg,eur_per_kg_source,unit_price_raw,category,plant_based,match_terms,url,source,scraped_at
Rohlik,CZ,ovesny napoj,Oatly! Ovesný nápoj Barista Edition,,76.9,CZK,3.1888,1 l,1000.0,3.189,retailer_unit_price,76.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1379277-oatly-ovesny-napoj-barista-edition,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Yutto BIO Ovesný nápoj Barista,,34.9,CZK,1.4472,1 l,1000.0,1.447,retailer_unit_price,34.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1438750-yutto-bio-ovesny-napoj-barista,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Minor Figures BIO Ovesný nápoj barista,,90.9,CZK,3.7693,1 l,1000.0,3.769,retailer_unit_price,90.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1420188-minor-figures-bio-ovesny-napoj-barista,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Alpro Barista ovesný nápoj bez lepku,,79.9,CZK,3.3132,1 l,1000.0,3.313,retailer_unit_price,79.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1436147-alpro-barista-ovesny-napoj-bez-lepku,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Oatly! BIO Ovesný nápoj,,78.9,CZK,3.2717,1 l,1000.0,3.272,retailer_unit_price,78.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1379289-oatly-bio-ovesny-napoj,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,"Alpro Ovesný nápoj This is Not M*lk 3,5 %",,84.9,CZK,3.5205,1 l,1000.0,3.521,retailer_unit_price,84.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1424687-alpro-ovesny-napoj-this-is-not-m-lk-3-5,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Alpro Ovesný nápoj neslazený,,84.9,CZK,3.5205,1 l,1000.0,3.686,retailer_unit_price,88.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1404355-alpro-ovesny-napoj-neslazeny,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Oatly! Matcha ovesný nápoj,,95.9,CZK,3.9766,1 l,1000.0,3.977,retailer_unit_price,95.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1480193-oatly-matcha-ovesny-napoj,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Minor Figures Ovesný nápoj barista,,90.9,CZK,3.7693,1 l,1000.0,3.769,retailer_unit_price,90.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1379307-minor-figures-ovesny-napoj-barista,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Berief BIO Ovesný nápoj,,60.9,CZK,2.5253,1 l,1000.0,2.525,retailer_unit_price,60.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1287235-berief-bio-ovesny-napoj,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Živina Ovesný nápoj barista,,80.9,CZK,3.3546,1 l,1000.0,3.355,retailer_unit_price,80.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1444493-zivina-ovesny-napoj-barista,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Oatly! Ovesný nápoj Barista Edition,,54.9,CZK,2.2765,500 ml,500.0,4.553,retailer_unit_price,109.8 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1440731-oatly-ovesny-napoj-barista-edition,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Oatly! Barista ovesný nápoj s příchutí popcornu,,85.9,CZK,3.562,1 l,1000.0,3.562,retailer_unit_price,85.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1480192-oatly-barista-ovesny-napoj-s-prichuti-popcornu,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Oatly! Matcha ovesný nápoj,,39.9,CZK,1.6545,250 ml,250.0,6.618,retailer_unit_price,159.6 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1480194-oatly-matcha-ovesny-napoj,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,ovesny napoj,Berief BIO Ovesný nápoj bez lepku,,55.9,CZK,2.318,1 l,1000.0,2.318,retailer_unit_price,55.9 per l,plant_milk,True,ovesny napoj|ovesný nápoj,https://www.rohlik.cz/1471862-berief-bio-ovesny-napoj-bez-lepku,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Füstölt tofu,,599.0,HUF,1.6511,200 g,200.0,8.256,retailer_unit_price,2995.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118977-real-nature-fuestoelt-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Lunter marinált tofu,,719.0,HUF,1.9819,180 g,180.0,11.011,retailer_unit_price,3994.44 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/89687-lunter-marinalt-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Zöldséges tofu,,599.0,HUF,1.6511,200 g,200.0,8.256,retailer_unit_price,2995.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118979-real-nature-zoeldseges-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Plenty Reasons FUDO tofu jellegű termék,,1999.0,HUF,5.5102,180 g,180.0,30.612,retailer_unit_price,11105.56 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/123631-plenty-reasons-fudo-tofu-jellegu-termek,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Lunter Natúr tofu,,769.0,HUF,2.1197,180 g,180.0,11.776,retailer_unit_price,4272.22 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/76354-lunter-natur-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Lunter Gluténmentes füstölt tofu,,719.0,HUF,1.9819,180 g,180.0,11.011,retailer_unit_price,3994.44 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/76145-lunter-glutenmentes-fuestoelt-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Toffini BIO Natúr tofu, zacskós",,879.0,HUF,2.423,300 g,300.0,8.076,retailer_unit_price,2930.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/16603-toffini-bio-natur-tofu-zacskos,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Toffini BIO Füstölt tofu, dobozos",,999.0,HUF,2.7537,300 g,300.0,9.179,retailer_unit_price,3330.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/16597-toffini-bio-fuestoelt-tofu-dobozos,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Pappudia Füstölt tofu,,776.85,HUF,2.1414,kb. 180 g,180.0,12.209,retailer_unit_price,4429.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/119966-pappudia-fuestoelt-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Grill tofu,,599.0,HUF,1.6511,200 g,200.0,8.256,retailer_unit_price,2995.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118980-real-nature-grill-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Toffini Füstölt tofu, zacskós",,899.0,HUF,2.4781,300 g,300.0,8.26,retailer_unit_price,2996.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/16585-toffini-fuestoelt-tofu-zacskos,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Alnatura BIO Selyemtofu, pasztőrözött",,1499.0,HUF,4.132,400 g,400.0,10.33,retailer_unit_price,3747.5 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/120171-alnatura-bio-selyemtofu-pasztoroezoett,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Toffini Natúr tofu, zacskós",,859.0,HUF,2.3678,300 g,300.0,7.893,retailer_unit_price,2863.33 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/16582-toffini-natur-tofu-zacskos,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Toffini Trikolor tofu válogatás,,899.0,HUF,2.4781,300 g,300.0,8.26,retailer_unit_price,2996.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/98300-toffini-trikolor-tofu-valogatas,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature natúr tofu,,739.0,HUF,2.037,200 g,200.0,10.185,retailer_unit_price,3695.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118976-real-nature-natur-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature csemege tofu,,599.0,HUF,1.6511,200 g,200.0,8.256,retailer_unit_price,2995.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118978-real-nature-csemege-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Alnatura BIO Tofu paradicsommal és bazsalikommal, pasztőrözött",,1499.0,HUF,4.132,175 g,175.0,23.611,retailer_unit_price,8565.71 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/120172-alnatura-bio-tofu-paradicsommal-es-bazsalikommal-pasztoroezoett,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Toffini Metélőhagymás tofu, zacskós",,899.0,HUF,2.4781,300 g,300.0,8.26,retailer_unit_price,2996.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/16591-toffini-metelohagymas-tofu-zacskos,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Lunter Teriyaki pácban marinált tofu,,759.0,HUF,2.0922,180 g,180.0,11.623,retailer_unit_price,4216.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/97703-lunter-teriyaki-pacban-marinalt-tofu,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,BIBIGO Gyoza Tofu és Zöldség,,2639.0,HUF,7.2744,300 g,300.0,24.248,retailer_unit_price,8796.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/105365-bibigo-gyoza-tofu-es-zoeldseg,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Tofu Burger,,599.0,HUF,1.6511,100 g,100.0,16.511,retailer_unit_price,5990.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/123130-real-nature-tofu-burger,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Brokkolis Tofu Szendvicskrém,,629.0,HUF,1.7338,100 g,100.0,17.338,retailer_unit_price,6290.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118981-real-nature-brokkolis-tofu-szendvicskrem,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Tempeh Füstölt,,1499.0,HUF,4.132,200 g,200.0,20.66,retailer_unit_price,7495.0 per kg,tofu_tempeh_seitan,True,tempeh,https://www.kifli.hu/120207-real-nature-tempeh-fuestoelt,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Paprikás tofu szendvicskrém,,629.0,HUF,1.7338,100 g,100.0,17.338,retailer_unit_price,6290.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118982-real-nature-paprikas-tofu-szendvicskrem,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,"Cat&Rina tofu macskaalom zöld tea illattal (5,5 liter)",,5399.0,HUF,14.8823,"2,45 kg",2450.0,6.074,retailer_unit_price,2203.67 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/90200-cat-rina-tofu-macskaalom-zoeld-tea-illattal-5-5-liter,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature De Luxe tofu frankfurti,,1349.0,HUF,3.7185,200 g,200.0,18.593,retailer_unit_price,6745.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118549-real-nature-de-luxe-tofu-frankfurti,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Csemege tofu szendvicskrém,,629.0,HUF,1.7338,100 g,100.0,17.338,retailer_unit_price,6290.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118983-real-nature-csemege-tofu-szendvicskrem,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Lunter UHT Sülthagymás Vegán szendvicskrém,,689.0,HUF,1.8992,75 g,75.0,25.323,retailer_unit_price,9186.67 per kg,,True,,https://www.kifli.hu/109731-lunter-uht-suelthagymas-vegan-szendvicskrem,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tofu,Real Nature Zöldséges tofu frankfurti,,1349.0,HUF,3.7185,200 g,200.0,18.593,retailer_unit_price,6745.0 per kg,tofu_tempeh_seitan,True,tofu,https://www.kifli.hu/118550-real-nature-zoeldseges-tofu-frankfurti,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tempeh,Real Nature Tempeh Füstölt,,1499.0,HUF,4.132,200 g,200.0,20.66,retailer_unit_price,7495.0 per kg,tofu_tempeh_seitan,True,tempeh,https://www.kifli.hu/120207-real-nature-tempeh-fuestoelt,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tempeh,Real Nature Tempeh csemege,,1499.0,HUF,4.132,200 g,200.0,20.66,retailer_unit_price,7495.0 per kg,tofu_tempeh_seitan,True,tempeh,https://www.kifli.hu/120208-real-nature-tempeh-csemege,api:json,2026-08-23T22:26:14+00:00
Kifli,HU,tempeh,Real Nature Tempeh Burger,,1549.0,HUF,4.2698,100 g,100.0,42.698,retailer_unit_price,15490.0 per kg,tofu_tempeh_seitan,True,tempeh,https://www.kifli.hu/123131-real-nature-tempeh-burger,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alpro Haferdrink Ohne Zucker VEGAN,,2.59,EUR,2.59,1 l,1000.0,2.59,retailer_unit_price,2.59 per l,plant_milk,True,haferdrink,https://www.knuspr.de/5497-alpro-haferdrink-ohne-zucker-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Barista VEGAN,,2.59,EUR,2.59,1 l,1000.0,2.59,retailer_unit_price,2.59 per l,plant_milk,True,haferdrink,https://www.knuspr.de/503-oatly-haferdrink-barista-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Yutto BIO Haferdrink VEGAN,,0.89,EUR,0.89,1 l,1000.0,0.89,retailer_unit_price,0.89 per l,plant_milk,True,haferdrink,https://www.knuspr.de/29431-yutto-bio-haferdrink-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Voll VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/32177-oatly-haferdrink-voll-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,"Yutto BIO Haferdrink, glutenfrei",,1.49,EUR,1.49,1 l,1000.0,1.49,retailer_unit_price,1.49 per l,plant_milk,True,haferdrink,https://www.knuspr.de/331497-yutto-bio-haferdrink-glutenfrei,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink No Sugars VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/32176-oatly-haferdrink-no-sugars-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alpro Barista Haferdrink VEGAN,,2.59,EUR,2.59,1 l,1000.0,2.59,retailer_unit_price,2.59 per l,plant_milk,True,haferdrink,https://www.knuspr.de/5498-alpro-barista-haferdrink-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Barista VEGAN,,1.79,EUR,1.79,500 ml,500.0,3.58,retailer_unit_price,3.58 per l,plant_milk,True,haferdrink,https://www.knuspr.de/12095-oatly-haferdrink-barista-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alnatura BIO Hafer Drink ungesüßt VEGAN,,1.39,EUR,1.39,1 l,1000.0,1.39,retailer_unit_price,1.39 per l,,True,,https://www.knuspr.de/10035-alnatura-bio-hafer-drink-ungesuesst-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Bio Haferdrink VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/504-oatly-bio-haferdrink-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly BIO Barista VEGAN,,2.59,EUR,2.59,1 l,1000.0,2.59,retailer_unit_price,2.59 per l,,True,,https://www.knuspr.de/88309-oatly-bio-barista-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Hafer Barista Edition VEGAN,,3.59,EUR,3.59,"1,5 l",1500.0,2.39,retailer_unit_price,2.39 per l,,True,,https://www.knuspr.de/88310-oatly-hafer-barista-edition-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Deluxe VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/506-oatly-haferdrink-deluxe-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Chocolate VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/502-oatly-haferdrink-chocolate-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alpro Barista Haferdrink,,1.59,EUR,1.59,500 ml,500.0,3.18,retailer_unit_price,3.18 per l,plant_milk,True,haferdrink,https://www.knuspr.de/94496-alpro-barista-haferdrink,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Vanille VEGAN,,2.29,EUR,2.29,1 l,1000.0,2.29,retailer_unit_price,2.29 per l,plant_milk,True,haferdrink,https://www.knuspr.de/20142-oatly-haferdrink-vanille-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alnatura BIO Hafer Drink Vanille VEGAN,,1.69,EUR,1.69,1 l,1000.0,1.69,retailer_unit_price,1.69 per l,,True,,https://www.knuspr.de/22415-alnatura-bio-hafer-drink-vanille-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alpro Haferdrink Original VEGAN,,2.59,EUR,2.59,1 l,1000.0,2.59,retailer_unit_price,2.59 per l,plant_milk,True,haferdrink,https://www.knuspr.de/5496-alpro-haferdrink-original-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly BIO Cappuccino VEGAN,,1.89,EUR,1.89,233 ml,233.0,8.11,retailer_unit_price,8.11 per l,,True,,https://www.knuspr.de/32173-oatly-bio-cappuccino-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly BIO Mocha Latte VEGAN,,1.89,EUR,1.89,235 ml,235.0,8.04,retailer_unit_price,8.04 per l,,True,,https://www.knuspr.de/32172-oatly-bio-mocha-latte-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Matcha / Strawberry,,1.99,EUR,1.99,250 ml,250.0,7.96,retailer_unit_price,7.96 per l,plant_milk,True,haferdrink,https://www.knuspr.de/125820-oatly-haferdrink-matcha-strawberry,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Alnatura Bio Barista Hafer mit Soja VEGAN,,1.59,EUR,1.59,1 l,1000.0,1.59,retailer_unit_price,1.59 per l,,True,,https://www.knuspr.de/9815-alnatura-bio-barista-hafer-mit-soja-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Yutto Bio Hafer Barista Drink VEGAN,,1.35,EUR,1.35,1 l,1000.0,1.35,retailer_unit_price,1.35 per l,,True,,https://www.knuspr.de/30452-yutto-bio-hafer-barista-drink-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Starbucks Oat Caramel Macchiato Eiskaffee VEGAN,,2.59,EUR,2.59,220 ml,220.0,11.77,retailer_unit_price,11.77 per l,,True,,https://www.knuspr.de/100813-starbucks-oat-caramel-macchiato-eiskaffee-vegan,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,bedda BIO Haferdrink Kaffee,,1.79,EUR,1.79,235 ml,235.0,7.62,retailer_unit_price,7.62 per l,plant_milk,True,haferdrink,https://www.knuspr.de/27551-bedda-bio-haferdrink-kaffee,api:json,2026-08-23T22:26:14+00:00
Knuspr,DE,haferdrink,Oatly Haferdrink Matcha / Strawberry,,3.39,EUR,3.39,1 l,1000.0,3.39,retailer_unit_price,3.39 per l,plant_milk,True,haferdrink,https://www.knuspr.de/125819-oatly-haferdrink-matcha-strawberry,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,vegansky syr,Meggle Veganský krém,,69.9,CZK,2.8985,250 g,250.0,11.594,retailer_unit_price,279.6 per kg,,True,,https://www.rohlik.cz/1441488-meggle-vegansky-krem,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,vegansky syr,Philadelphia Plant based sýr,,95.9,CZK,3.9766,145 g,145.0,27.425,retailer_unit_price,661.38 per kg,,True,,https://www.rohlik.cz/1466954-philadelphia-plant-based-syr,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,vegansky syr,Green Force Alternativa zrajícího sýru Mildbert – vegan,,129.9,CZK,5.3865,125 g,125.0,43.092,retailer_unit_price,1039.2 per kg,,True,,https://www.rohlik.cz/1480821-green-force-alternativa-zrajiciho-syru-mildbert-vegan,api:json,2026-08-23T22:26:14+00:00
Rohlik,CZ,vegansky syr,Vegi Steak Veganský sýr na gril haló-my grilujeme,,70.9,CZK,2.94,150 g,150.0,19.6,retailer_unit_price,472.67 per kg,,True,,https://www.rohlik.cz/1461076-vegi-steak-vegansky-syr-na-gril-halo-my-grilujeme,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Beyond Meat Smash Burger Patties VEGAN (tiefgekühlt),,5.29,EUR,5.29,152 g,152.0,34.8,retailer_unit_price,34.8 per kg,plant_meat,True,beyond meat,https://www.gurkerl.at/44001-beyond-meat-smash-burger-patties-vegan-tiefgekuehlt,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Hiel BIO Kartoffel-Spinat Burger VEGAN,,4.59,EUR,4.59,200 g,200.0,22.95,retailer_unit_price,22.95 per kg,,True,,https://www.gurkerl.at/36728-hiel-bio-kartoffel-spinat-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Alnatura BIO Black Bean-Cashew Burger,,3.39,EUR,3.39,160 g,160.0,21.19,retailer_unit_price,21.19 per kg,legumes_pulses,True,black bean,https://www.gurkerl.at/10835-alnatura-bio-black-bean-cashew-burger,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Hiel BIO Falafel-Lauch Burger VEGAN,,4.59,EUR,4.59,200 g,200.0,22.95,retailer_unit_price,22.95 per kg,,True,,https://www.gurkerl.at/36726-hiel-bio-falafel-lauch-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Beyond Meat Chicken Burger Patties VEGAN (tiefgekühlt),,4.99,EUR,4.99,180 g,180.0,27.72,retailer_unit_price,27.72 per kg,plant_meat,True,beyond meat,https://www.gurkerl.at/44003-beyond-meat-chicken-burger-patties-vegan-tiefgekuehlt,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,planted. burger crispy,,3.79,EUR,3.79,180 g,180.0,21.06,retailer_unit_price,21.06 per kg,plant_meat,True,planted,https://www.gurkerl.at/45804-planted-burger-crispy,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Hiel BIO Gemüse Burger VEGAN,,4.59,EUR,4.59,200 g,200.0,22.95,retailer_unit_price,22.95 per kg,plant_meat,True,gemuse burger,https://www.gurkerl.at/36725-hiel-bio-gemuese-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Garden Gourmet Sensational Vegan Burger,,3.99,EUR,3.99,226 g,226.0,17.65,retailer_unit_price,17.65 per kg,plant_meat,True,garden gourmet|vegan burger,https://www.gurkerl.at/2908-garden-gourmet-sensational-vegan-burger,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,The Green Mountain Plant-based Burger,,4.59,EUR,4.59,230 g,230.0,19.96,retailer_unit_price,19.96 per kg,plant_meat,True,plant-based burger,https://www.gurkerl.at/24868-the-green-mountain-plant-based-burger,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,GREENFORCE Frische Mini-Frikadellen VEGAN,,3.59,EUR,3.59,180 g,180.0,19.94,retailer_unit_price,19.94 per kg,,True,,https://www.gurkerl.at/26414-greenforce-frische-mini-frikadellen-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,GREENFORCE Frische Köttbullar VEGAN,,3.59,EUR,3.59,180 g,180.0,19.94,retailer_unit_price,19.94 per kg,,True,,https://www.gurkerl.at/26412-greenforce-frische-koettbullar-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Hiel BIO Polenta Karotte Burger VEGAN,,4.59,EUR,4.59,200 g,200.0,22.95,retailer_unit_price,22.95 per kg,,True,,https://www.gurkerl.at/20943-hiel-bio-polenta-karotte-burger-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Vivera Faschiertes  VEGAN,,4.19,EUR,4.19,175 g,175.0,23.94,retailer_unit_price,23.94 per kg,plant_meat,True,vivera,https://www.gurkerl.at/17340-vivera-faschiertes-vegan,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Billie Green Vegane Frikadellen,,3.99,EUR,3.99,180 g,180.0,22.17,retailer_unit_price,22.17 per kg,,True,,https://www.gurkerl.at/46789-billie-green-vegane-frikadellen,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Berger Vegane Rostbratwürstel Berg-Gaudi,,3.59,EUR,3.59,192 g,192.0,18.7,retailer_unit_price,18.7 per kg,,True,,https://www.gurkerl.at/32566-berger-vegane-rostbratwuerstel-berg-gaudi,api:json,2026-08-23T22:26:14+00:00
Gurkerl,AT,vegane burger,Vivera Nuggets VEGAN,,3.89,EUR,3.89,200 g,200.0,19.45,retailer_unit_price,19.45 per kg,plant_meat,True,vivera,https://www.gurkerl.at/17341-vivera-nuggets-vegan,api:json,2026-08-23T22:26:14+00:00
